"blue_self" "red_self" "blue_post" "red_post" "si" "conf"
"1" 652.05518534955 163.763796337387 675.097021796522 177.296303457038 63 2
"2" 4.36253126299043 25.6585625952631 16.2366018634941 54.729563030979 29 3
"3" 12.2084375433014 17.8126563149521 21.2163531712697 49.7498117232034 22 3
"4" 41.6909490843469 774.128032602591 50.1030481046699 802.290277148889 23 2
"5" 3.80210938582535 26.2189844724282 12.9456952774808 53.6497421473946 25 2
"6" 24.8179297795155 5.20316407873803 47.3604610474325 14.8642489078453 70 1
"7" 367.218541759122 448.600439927816 376.879626588229 471.142971195733 30 1
"8" 5.20316407873803 24.8179297795155 5.52520023970827 56.6995097155695 1 1
"9" 82.3818981686937 733.437083518244 90.4328021929498 757.589795591012 25 1
"10" 8.00527346456339 22.0158203936902 22.6350108912121 43.9604265336633 40 2
"11" 26.2189844724282 3.80210938582535 52.5525118403959 14.0429255844795 72 2
"12" 692.746134433897 123.072847253041 720.998233448888 135.765819274269 69 3
"13" 652.05518534955 163.763796337387 672.021427329705 176.001170454257 62 1
"14" 310.251213041036 505.567768645901 318.849677958642 537.914374764515 21 3
"15" 106.796467619302 709.022514067635 116.779588609379 731.243009174582 31 1
"16" 595.087856631464 220.731125055473 613.443917806768 234.578679977193 57 1
"17" 5.20316407873803 24.8179297795155 14.8642489078453 47.3604610474325 30 1
"18" 5.20316407873803 24.8179297795155 18.7150375206905 52.2511273737826 33 3
"19" 5.20316407873803 24.8179297795155 5.61261478910023 65.3535501053729 1 3
"20" 114.934657436171 700.884324250766 127.218178747037 729.54587397612 30 3
"21" 7.72506252598085 22.2960313322727 24.1030909404687 46.8630739540044 40 3
"22" 456.738629744685 359.080351942252 487.037982311487 369.72607041167 74 3
"23" 359.080351942252 456.738629744685 370.544971832394 486.219080890763 28 3
"24" 407.909490843469 407.909490843469 419.979024220454 432.414301033105 33 2
"25" 82.3818981686937 733.437083518244 91.5254840603492 760.86784119321 25 2
"26" 23.6970860251854 6.32400783306817 47.1046659078234 19.490771517052 64 2
"27" 90.5200879855631 725.298893701374 101.16580645498 755.598246268177 26 3
"28" 49.8291389012162 765.989842785721 58.2412379215393 794.15208733202 23 2
"29" 4.9229531401555 25.0981407180981 5.28869657582172 61.3067408490537 1 2
"30" 546.258717730248 269.560263956689 580.24312669031 276.520926032847 83 3
"31" 41.6909490843469 774.128032602591 49.8799632915908 806.884089431566 20 3
"32" 98.6582778024325 717.160703884505 108.899094001087 743.494231252473 28 2
"33" 41.6909490843469 774.128032602591 48.1316723037517 799.89092548021 20 1
"34" 253.283884322951 562.535097363987 268.419583888552 579.60301389541 47 1
"35" 82.3818981686937 733.437083518244 91.0768745148903 756.945723269071 27 1
"36" 6.60421877165071 23.4168750866028 8.21439957650192 54.0103103787758 5 1
"37" 9.12611721889353 20.89497663936 26.3160586952058 40.2793787296696 47 2
"38" 448.600439927816 367.218541759122 471.465007356703 376.557590427259 71 1
"39" 23.4168750866028 6.60421877165071 50.0311712601455 20.9349936343276 65 3
"40" 19.2137110078648 10.8073828503887 39.6862465259746 31.2799183684985 50 3
"41" 10.8073828503887 19.2137110078648 26.9091908989008 35.3155190563769 50 1
"42" 448.600439927816 367.218541759122 477.261989653169 379.502063069988 70 3
"43" 17.8126563149521 12.2084375433014 41.9653683877203 20.2593415675575 75 1
"44" 6.60421877165071 23.4168750866028 19.4052390199684 47.1901984049071 35 2
"45" 692.746134433897 123.072847253041 714.322557218903 133.700040565059 67 1
"46" 6.60421877165071 23.4168750866028 17.8754844056092 44.3492255496686 35 1
"47" 17.8126563149521 12.2084375433014 45.2434139899185 21.3520234349569 75 2
